date,amount,amount_other,balance,account_id,business_NAF_code,user_id,month_sin,month_cos,month_week_sin,month_week_cos,previous_balance_1,previous_amount_1,previous_other_1,previous_balance_2,previous_amount_2,previous_other_2,previous_balance_3,previous_amount_3,previous_other_3,previous_balance_4,previous_amount_4,previous_other_4,previous_balance_5,previous_amount_5,previous_other_5,previous_balance_6,previous_amount_6,previous_other_6,previous_balance_7,previous_amount_7,previous_other_7,previous_balance_8,previous_amount_8,previous_other_8,previous_balance_9,previous_amount_9,previous_other_9,previous_balance_10,previous_amount_10,previous_other_10,previous_balance_11,previous_amount_11,previous_other_11,previous_balance_12,previous_amount_12,previous_other_12
2019-07-22,-487.88,91.24,491.2,386,4791B,138,-0.4999999999999997,-0.8660254037844388,-0.9510565162951536,0.30901699437494723,887.84,-735.22,737.18,885.88,-198.09,119.46,964.51,-908.72,1626.67,246.56,-821.94,1021.59,46.91,-1327.62,731.89,642.64,-661.91,621.46,683.09,-907.9,871.93,719.06,-799.38,859.37,659.07,-557.6,545.92,670.75,-229.66,649.64,250.77,-336.95,401.56,186.16,-306.33,463.94
2019-07-29,-89.33,0.0,401.87,386,4791B,138,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,491.2,-487.88,91.24,887.84,-735.22,737.18,885.88,-198.09,119.46,964.51,-908.72,1626.67,246.56,-821.94,1021.59,46.91,-1327.62,731.89,642.64,-661.91,621.46,683.09,-907.9,871.93,719.06,-799.38,859.37,659.07,-557.6,545.92,670.75,-229.66,649.64,250.77,-336.95,401.56
2019-08-05,-73.07,0.0,328.8,386,4791B,138,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,401.87,-89.33,0.0,491.2,-487.88,91.24,887.84,-735.22,737.18,885.88,-198.09,119.46,964.51,-908.72,1626.67,246.56,-821.94,1021.59,46.91,-1327.62,731.89,642.64,-661.91,621.46,683.09,-907.9,871.93,719.06,-799.38,859.37,659.07,-557.6,545.92,670.75,-229.66,649.64
2019-08-12,-292.22,0.0,36.58,386,4791B,138,-0.8660254037844385,-0.5000000000000004,-0.587785252292473,-0.8090169943749475,328.8,-73.07,0.0,401.87,-89.33,0.0,491.2,-487.88,91.24,887.84,-735.22,737.18,885.88,-198.09,119.46,964.51,-908.72,1626.67,246.56,-821.94,1021.59,46.91,-1327.62,731.89,642.64,-661.91,621.46,683.09,-907.9,871.93,719.06,-799.38,859.37,659.07,-557.6,545.92
2019-08-19,-5.11,0.0,31.47,386,4791B,138,-0.8660254037844385,-0.5000000000000004,-0.9510565162951536,0.30901699437494723,36.58,-292.22,0.0,328.8,-73.07,0.0,401.87,-89.33,0.0,491.2,-487.88,91.24,887.84,-735.22,737.18,885.88,-198.09,119.46,964.51,-908.72,1626.67,246.56,-821.94,1021.59,46.91,-1327.62,731.89,642.64,-661.91,621.46,683.09,-907.9,871.93,719.06,-799.38,859.37
2019-08-26,-27.38,714.88,718.97,386,4791B,138,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,31.47,-5.11,0.0,36.58,-292.22,0.0,328.8,-73.07,0.0,401.87,-89.33,0.0,491.2,-487.88,91.24,887.84,-735.22,737.18,885.88,-198.09,119.46,964.51,-908.72,1626.67,246.56,-821.94,1021.59,46.91,-1327.62,731.89,642.64,-661.91,621.46,683.09,-907.9,871.93
2019-09-02,-1399.86,1246.61,565.72,386,4791B,138,-1.0,-1.8369701987210297e-16,0.5877852522924732,-0.8090169943749473,718.97,-27.38,714.88,31.47,-5.11,0.0,36.58,-292.22,0.0,328.8,-73.07,0.0,401.87,-89.33,0.0,491.2,-487.88,91.24,887.84,-735.22,737.18,885.88,-198.09,119.46,964.51,-908.72,1626.67,246.56,-821.94,1021.59,46.91,-1327.62,731.89,642.64,-661.91,621.46
2019-09-09,-1130.25,1657.19,1092.66,386,4791B,138,-1.0,-1.8369701987210297e-16,-0.587785252292473,-0.8090169943749475,565.72,-1399.86,1246.61,718.97,-27.38,714.88,31.47,-5.11,0.0,36.58,-292.22,0.0,328.8,-73.07,0.0,401.87,-89.33,0.0,491.2,-487.88,91.24,887.84,-735.22,737.18,885.88,-198.09,119.46,964.51,-908.72,1626.67,246.56,-821.94,1021.59,46.91,-1327.62,731.89
2019-09-16,-1151.1,1102.67,1044.23,386,4791B,138,-1.0,-1.8369701987210297e-16,-0.9510565162951536,0.30901699437494723,1092.66,-1130.25,1657.19,565.72,-1399.86,1246.61,718.97,-27.38,714.88,31.47,-5.11,0.0,36.58,-292.22,0.0,328.8,-73.07,0.0,401.87,-89.33,0.0,491.2,-487.88,91.24,887.84,-735.22,737.18,885.88,-198.09,119.46,964.51,-908.72,1626.67,246.56,-821.94,1021.59
2019-09-23,-983.79,832.41,892.85,386,4791B,138,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0,1044.23,-1151.1,1102.67,1092.66,-1130.25,1657.19,565.72,-1399.86,1246.61,718.97,-27.38,714.88,31.47,-5.11,0.0,36.58,-292.22,0.0,328.8,-73.07,0.0,401.87,-89.33,0.0,491.2,-487.88,91.24,887.84,-735.22,737.18,885.88,-198.09,119.46,964.51,-908.72,1626.67
2019-09-30,-912.84,1141.58,1121.59,386,4791B,138,-1.0,-1.8369701987210297e-16,0.9510565162951535,0.30901699437494773,892.85,-983.79,832.41,1044.23,-1151.1,1102.67,1092.66,-1130.25,1657.19,565.72,-1399.86,1246.61,718.97,-27.38,714.88,31.47,-5.11,0.0,36.58,-292.22,0.0,328.8,-73.07,0.0,401.87,-89.33,0.0,491.2,-487.88,91.24,887.84,-735.22,737.18,885.88,-198.09,119.46
2019-10-07,-1155.29,794.88,761.18,386,4791B,138,-0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,1121.59,-912.84,1141.58,892.85,-983.79,832.41,1044.23,-1151.1,1102.67,1092.66,-1130.25,1657.19,565.72,-1399.86,1246.61,718.97,-27.38,714.88,31.47,-5.11,0.0,36.58,-292.22,0.0,328.8,-73.07,0.0,401.87,-89.33,0.0,491.2,-487.88,91.24,887.84,-735.22,737.18
2019-10-14,-756.4,427.35,432.13,386,4791B,138,-0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,761.18,-1155.29,794.88,1121.59,-912.84,1141.58,892.85,-983.79,832.41,1044.23,-1151.1,1102.67,1092.66,-1130.25,1657.19,565.72,-1399.86,1246.61,718.97,-27.38,714.88,31.47,-5.11,0.0,36.58,-292.22,0.0,328.8,-73.07,0.0,401.87,-89.33,0.0,491.2,-487.88,91.24
2019-10-21,-444.44,652.92,640.61,386,4791B,138,-0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,432.13,-756.4,427.35,761.18,-1155.29,794.88,1121.59,-912.84,1141.58,892.85,-983.79,832.41,1044.23,-1151.1,1102.67,1092.66,-1130.25,1657.19,565.72,-1399.86,1246.61,718.97,-27.38,714.88,31.47,-5.11,0.0,36.58,-292.22,0.0,328.8,-73.07,0.0,401.87,-89.33,0.0
2019-10-28,-540.15,85.55,186.01,386,4791B,138,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,640.61,-444.44,652.92,432.13,-756.4,427.35,761.18,-1155.29,794.88,1121.59,-912.84,1141.58,892.85,-983.79,832.41,1044.23,-1151.1,1102.67,1092.66,-1130.25,1657.19,565.72,-1399.86,1246.61,718.97,-27.38,714.88,31.47,-5.11,0.0,36.58,-292.22,0.0,328.8,-73.07,0.0
2019-11-04,-774.05,606.04,18.0,386,4791B,138,-0.5000000000000004,0.8660254037844384,0.5877852522924732,-0.8090169943749473,186.01,-540.15,85.55,640.61,-444.44,652.92,432.13,-756.4,427.35,761.18,-1155.29,794.88,1121.59,-912.84,1141.58,892.85,-983.79,832.41,1044.23,-1151.1,1102.67,1092.66,-1130.25,1657.19,565.72,-1399.86,1246.61,718.97,-27.38,714.88,31.47,-5.11,0.0,36.58,-292.22,0.0
2019-11-11,-637.86,1096.94,477.08,386,4791B,138,-0.5000000000000004,0.8660254037844384,-0.587785252292473,-0.8090169943749475,18.0,-774.05,606.04,186.01,-540.15,85.55,640.61,-444.44,652.92,432.13,-756.4,427.35,761.18,-1155.29,794.88,1121.59,-912.84,1141.58,892.85,-983.79,832.41,1044.23,-1151.1,1102.67,1092.66,-1130.25,1657.19,565.72,-1399.86,1246.61,718.97,-27.38,714.88,31.47,-5.11,0.0
2019-11-18,-973.41,659.16,162.83,386,4791B,138,-0.5000000000000004,0.8660254037844384,-0.9510565162951536,0.30901699437494723,477.08,-637.86,1096.94,18.0,-774.05,606.04,186.01,-540.15,85.55,640.61,-444.44,652.92,432.13,-756.4,427.35,761.18,-1155.29,794.88,1121.59,-912.84,1141.58,892.85,-983.79,832.41,1044.23,-1151.1,1102.67,1092.66,-1130.25,1657.19,565.72,-1399.86,1246.61,718.97,-27.38,714.88
2019-11-25,-386.04,634.17,410.96,386,4791B,138,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,162.83,-973.41,659.16,477.08,-637.86,1096.94,18.0,-774.05,606.04,186.01,-540.15,85.55,640.61,-444.44,652.92,432.13,-756.4,427.35,761.18,-1155.29,794.88,1121.59,-912.84,1141.58,892.85,-983.79,832.41,1044.23,-1151.1,1102.67,1092.66,-1130.25,1657.19,565.72,-1399.86,1246.61
2019-12-02,-694.6,546.39,262.75,386,4791B,138,-2.4492935982947064e-16,1.0,0.5877852522924732,-0.8090169943749473,410.96,-386.04,634.17,162.83,-973.41,659.16,477.08,-637.86,1096.94,18.0,-774.05,606.04,186.01,-540.15,85.55,640.61,-444.44,652.92,432.13,-756.4,427.35,761.18,-1155.29,794.88,1121.59,-912.84,1141.58,892.85,-983.79,832.41,1044.23,-1151.1,1102.67,1092.66,-1130.25,1657.19
2019-12-09,-921.2,723.71,65.26,386,4791B,138,-2.4492935982947064e-16,1.0,-0.587785252292473,-0.8090169943749475,262.75,-694.6,546.39,410.96,-386.04,634.17,162.83,-973.41,659.16,477.08,-637.86,1096.94,18.0,-774.05,606.04,186.01,-540.15,85.55,640.61,-444.44,652.92,432.13,-756.4,427.35,761.18,-1155.29,794.88,1121.59,-912.84,1141.58,892.85,-983.79,832.41,1044.23,-1151.1,1102.67
2019-12-16,-920.39,1407.64,552.51,386,4791B,138,-2.4492935982947064e-16,1.0,-0.9510565162951536,0.30901699437494723,65.26,-921.2,723.71,262.75,-694.6,546.39,410.96,-386.04,634.17,162.83,-973.41,659.16,477.08,-637.86,1096.94,18.0,-774.05,606.04,186.01,-540.15,85.55,640.61,-444.44,652.92,432.13,-756.4,427.35,761.18,-1155.29,794.88,1121.59,-912.84,1141.58,892.85,-983.79,832.41
2019-12-23,-561.81,618.09,608.79,386,4791B,138,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,552.51,-920.39,1407.64,65.26,-921.2,723.71,262.75,-694.6,546.39,410.96,-386.04,634.17,162.83,-973.41,659.16,477.08,-637.86,1096.94,18.0,-774.05,606.04,186.01,-540.15,85.55,640.61,-444.44,652.92,432.13,-756.4,427.35,761.18,-1155.29,794.88,1121.59,-912.84,1141.58
2019-12-30,-205.69,604.06,1007.16,386,4791B,138,-2.4492935982947064e-16,1.0,-0.9510565162951529,0.30901699437494956,608.79,-561.81,618.09,552.51,-920.39,1407.64,65.26,-921.2,723.71,262.75,-694.6,546.39,410.96,-386.04,634.17,162.83,-973.41,659.16,477.08,-637.86,1096.94,18.0,-774.05,606.04,186.01,-540.15,85.55,640.61,-444.44,652.92,432.13,-756.4,427.35,761.18,-1155.29,794.88
2020-01-06,-893.76,203.14,316.54,386,4791B,138,0.49999999999999994,0.8660254037844387,0.5877852522924732,-0.8090169943749473,1007.16,-205.69,604.06,608.79,-561.81,618.09,552.51,-920.39,1407.64,65.26,-921.2,723.71,262.75,-694.6,546.39,410.96,-386.04,634.17,162.83,-973.41,659.16,477.08,-637.86,1096.94,18.0,-774.05,606.04,186.01,-540.15,85.55,640.61,-444.44,652.92,432.13,-756.4,427.35
2020-01-13,-540.68,635.84,411.7,386,4791B,138,0.49999999999999994,0.8660254037844387,-0.587785252292473,-0.8090169943749475,316.54,-893.76,203.14,1007.16,-205.69,604.06,608.79,-561.81,618.09,552.51,-920.39,1407.64,65.26,-921.2,723.71,262.75,-694.6,546.39,410.96,-386.04,634.17,162.83,-973.41,659.16,477.08,-637.86,1096.94,18.0,-774.05,606.04,186.01,-540.15,85.55,640.61,-444.44,652.92
2020-01-20,-858.86,499.32,52.16,386,4791B,138,0.49999999999999994,0.8660254037844387,-0.9510565162951536,0.30901699437494723,411.7,-540.68,635.84,316.54,-893.76,203.14,1007.16,-205.69,604.06,608.79,-561.81,618.09,552.51,-920.39,1407.64,65.26,-921.2,723.71,262.75,-694.6,546.39,410.96,-386.04,634.17,162.83,-973.41,659.16,477.08,-637.86,1096.94,18.0,-774.05,606.04,186.01,-540.15,85.55
2020-01-27,-591.99,786.85,247.02,386,4791B,138,0.49999999999999994,0.8660254037844387,-2.4492935982947064e-16,1.0,52.16,-858.86,499.32,411.7,-540.68,635.84,316.54,-893.76,203.14,1007.16,-205.69,604.06,608.79,-561.81,618.09,552.51,-920.39,1407.64,65.26,-921.2,723.71,262.75,-694.6,546.39,410.96,-386.04,634.17,162.83,-973.41,659.16,477.08,-637.86,1096.94,18.0,-774.05,606.04
2020-02-03,-919.91,1035.76,362.87,386,4791B,138,0.8660254037844386,0.5000000000000001,0.5877852522924732,-0.8090169943749473,247.02,-591.99,786.85,52.16,-858.86,499.32,411.7,-540.68,635.84,316.54,-893.76,203.14,1007.16,-205.69,604.06,608.79,-561.81,618.09,552.51,-920.39,1407.64,65.26,-921.2,723.71,262.75,-694.6,546.39,410.96,-386.04,634.17,162.83,-973.41,659.16,477.08,-637.86,1096.94
2020-02-10,-667.77,582.27,277.37,386,4791B,138,0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,362.87,-919.91,1035.76,247.02,-591.99,786.85,52.16,-858.86,499.32,411.7,-540.68,635.84,316.54,-893.76,203.14,1007.16,-205.69,604.06,608.79,-561.81,618.09,552.51,-920.39,1407.64,65.26,-921.2,723.71,262.75,-694.6,546.39,410.96,-386.04,634.17,162.83,-973.41,659.16
2020-02-17,-930.62,777.08,123.83,386,4791B,138,0.8660254037844386,0.5000000000000001,-0.9510565162951536,0.30901699437494723,277.37,-667.77,582.27,362.87,-919.91,1035.76,247.02,-591.99,786.85,52.16,-858.86,499.32,411.7,-540.68,635.84,316.54,-893.76,203.14,1007.16,-205.69,604.06,608.79,-561.81,618.09,552.51,-920.39,1407.64,65.26,-921.2,723.71,262.75,-694.6,546.39,410.96,-386.04,634.17
2020-02-24,-270.99,335.78,188.62,386,4791B,138,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,123.83,-930.62,777.08,277.37,-667.77,582.27,362.87,-919.91,1035.76,247.02,-591.99,786.85,52.16,-858.86,499.32,411.7,-540.68,635.84,316.54,-893.76,203.14,1007.16,-205.69,604.06,608.79,-561.81,618.09,552.51,-920.39,1407.64,65.26,-921.2,723.71,262.75,-694.6,546.39
2020-03-02,-230.8,174.33,132.15,386,4791B,138,1.0,6.123233995736766e-17,0.5877852522924732,-0.8090169943749473,188.62,-270.99,335.78,123.83,-930.62,777.08,277.37,-667.77,582.27,362.87,-919.91,1035.76,247.02,-591.99,786.85,52.16,-858.86,499.32,411.7,-540.68,635.84,316.54,-893.76,203.14,1007.16,-205.69,604.06,608.79,-561.81,618.09,552.51,-920.39,1407.64,65.26,-921.2,723.71
2020-03-09,-440.0,417.76,109.91,386,4791B,138,1.0,6.123233995736766e-17,-0.587785252292473,-0.8090169943749475,132.15,-230.8,174.33,188.62,-270.99,335.78,123.83,-930.62,777.08,277.37,-667.77,582.27,362.87,-919.91,1035.76,247.02,-591.99,786.85,52.16,-858.86,499.32,411.7,-540.68,635.84,316.54,-893.76,203.14,1007.16,-205.69,604.06,608.79,-561.81,618.09,552.51,-920.39,1407.64
2020-03-16,0.0,138.69,248.6,386,4791B,138,1.0,6.123233995736766e-17,-0.9510565162951536,0.30901699437494723,109.91,-440.0,417.76,132.15,-230.8,174.33,188.62,-270.99,335.78,123.83,-930.62,777.08,277.37,-667.77,582.27,362.87,-919.91,1035.76,247.02,-591.99,786.85,52.16,-858.86,499.32,411.7,-540.68,635.84,316.54,-893.76,203.14,1007.16,-205.69,604.06,608.79,-561.81,618.09
2020-03-23,-1023.06,790.89,16.43,386,4791B,138,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,248.6,0.0,138.69,109.91,-440.0,417.76,132.15,-230.8,174.33,188.62,-270.99,335.78,123.83,-930.62,777.08,277.37,-667.77,582.27,362.87,-919.91,1035.76,247.02,-591.99,786.85,52.16,-858.86,499.32,411.7,-540.68,635.84,316.54,-893.76,203.14,1007.16,-205.69,604.06
2020-03-30,-567.13,625.01,74.31,386,4791B,138,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494773,16.43,-1023.06,790.89,248.6,0.0,138.69,109.91,-440.0,417.76,132.15,-230.8,174.33,188.62,-270.99,335.78,123.83,-930.62,777.08,277.37,-667.77,582.27,362.87,-919.91,1035.76,247.02,-591.99,786.85,52.16,-858.86,499.32,411.7,-540.68,635.84,316.54,-893.76,203.14
2020-04-06,-76.44,176.12,173.99,386,4791B,138,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,74.31,-567.13,625.01,16.43,-1023.06,790.89,248.6,0.0,138.69,109.91,-440.0,417.76,132.15,-230.8,174.33,188.62,-270.99,335.78,123.83,-930.62,777.08,277.37,-667.77,582.27,362.87,-919.91,1035.76,247.02,-591.99,786.85,52.16,-858.86,499.32,411.7,-540.68,635.84
2020-04-13,-424.39,283.08,32.68,386,4791B,138,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,173.99,-76.44,176.12,74.31,-567.13,625.01,16.43,-1023.06,790.89,248.6,0.0,138.69,109.91,-440.0,417.76,132.15,-230.8,174.33,188.62,-270.99,335.78,123.83,-930.62,777.08,277.37,-667.77,582.27,362.87,-919.91,1035.76,247.02,-591.99,786.85,52.16,-858.86,499.32
2020-04-20,-31.9,176.17,176.95,386,4791B,138,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,32.68,-424.39,283.08,173.99,-76.44,176.12,74.31,-567.13,625.01,16.43,-1023.06,790.89,248.6,0.0,138.69,109.91,-440.0,417.76,132.15,-230.8,174.33,188.62,-270.99,335.78,123.83,-930.62,777.08,277.37,-667.77,582.27,362.87,-919.91,1035.76,247.02,-591.99,786.85
2020-04-27,-280.79,235.58,131.74,386,4791B,138,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,176.95,-31.9,176.17,32.68,-424.39,283.08,173.99,-76.44,176.12,74.31,-567.13,625.01,16.43,-1023.06,790.89,248.6,0.0,138.69,109.91,-440.0,417.76,132.15,-230.8,174.33,188.62,-270.99,335.78,123.83,-930.62,777.08,277.37,-667.77,582.27,362.87,-919.91,1035.76
2020-05-04,-368.3,477.69,241.13,386,4791B,138,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,131.74,-280.79,235.58,176.95,-31.9,176.17,32.68,-424.39,283.08,173.99,-76.44,176.12,74.31,-567.13,625.01,16.43,-1023.06,790.89,248.6,0.0,138.69,109.91,-440.0,417.76,132.15,-230.8,174.33,188.62,-270.99,335.78,123.83,-930.62,777.08,277.37,-667.77,582.27
2020-05-11,-249.29,190.91,182.75,386,4791B,138,0.49999999999999994,-0.8660254037844387,-0.587785252292473,-0.8090169943749475,241.13,-368.3,477.69,131.74,-280.79,235.58,176.95,-31.9,176.17,32.68,-424.39,283.08,173.99,-76.44,176.12,74.31,-567.13,625.01,16.43,-1023.06,790.89,248.6,0.0,138.69,109.91,-440.0,417.76,132.15,-230.8,174.33,188.62,-270.99,335.78,123.83,-930.62,777.08
2020-05-18,-813.16,945.88,315.47,386,4791B,138,0.49999999999999994,-0.8660254037844387,-0.9510565162951536,0.30901699437494723,182.75,-249.29,190.91,241.13,-368.3,477.69,131.74,-280.79,235.58,176.95,-31.9,176.17,32.68,-424.39,283.08,173.99,-76.44,176.12,74.31,-567.13,625.01,16.43,-1023.06,790.89,248.6,0.0,138.69,109.91,-440.0,417.76,132.15,-230.8,174.33,188.62,-270.99,335.78
2020-05-25,-319.99,302.49,297.97,386,4791B,138,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,315.47,-813.16,945.88,182.75,-249.29,190.91,241.13,-368.3,477.69,131.74,-280.79,235.58,176.95,-31.9,176.17,32.68,-424.39,283.08,173.99,-76.44,176.12,74.31,-567.13,625.01,16.43,-1023.06,790.89,248.6,0.0,138.69,109.91,-440.0,417.76,132.15,-230.8,174.33
2020-06-01,-473.0,527.39,352.36,386,4791B,138,1.2246467991473532e-16,-1.0,0.9510565162951535,0.30901699437494745,297.97,-319.99,302.49,315.47,-813.16,945.88,182.75,-249.29,190.91,241.13,-368.3,477.69,131.74,-280.79,235.58,176.95,-31.9,176.17,32.68,-424.39,283.08,173.99,-76.44,176.12,74.31,-567.13,625.01,16.43,-1023.06,790.89,248.6,0.0,138.69,109.91,-440.0,417.76
2020-06-08,-436.46,545.78,461.68,386,4791B,138,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,352.36,-473.0,527.39,297.97,-319.99,302.49,315.47,-813.16,945.88,182.75,-249.29,190.91,241.13,-368.3,477.69,131.74,-280.79,235.58,176.95,-31.9,176.17,32.68,-424.39,283.08,173.99,-76.44,176.12,74.31,-567.13,625.01,16.43,-1023.06,790.89,248.6,0.0,138.69
2020-06-15,-539.29,124.45,46.84,386,4791B,138,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,461.68,-436.46,545.78,352.36,-473.0,527.39,297.97,-319.99,302.49,315.47,-813.16,945.88,182.75,-249.29,190.91,241.13,-368.3,477.69,131.74,-280.79,235.58,176.95,-31.9,176.17,32.68,-424.39,283.08,173.99,-76.44,176.12,74.31,-567.13,625.01,16.43,-1023.06,790.89
2020-06-22,-75.19,70.99,42.64,386,4791B,138,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,46.84,-539.29,124.45,461.68,-436.46,545.78,352.36,-473.0,527.39,297.97,-319.99,302.49,315.47,-813.16,945.88,182.75,-249.29,190.91,241.13,-368.3,477.69,131.74,-280.79,235.58,176.95,-31.9,176.17,32.68,-424.39,283.08,173.99,-76.44,176.12,74.31,-567.13,625.01
2020-06-29,-38.34,12.45,16.75,386,4791B,138,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,42.64,-75.19,70.99,46.84,-539.29,124.45,461.68,-436.46,545.78,352.36,-473.0,527.39,297.97,-319.99,302.49,315.47,-813.16,945.88,182.75,-249.29,190.91,241.13,-368.3,477.69,131.74,-280.79,235.58,176.95,-31.9,176.17,32.68,-424.39,283.08,173.99,-76.44,176.12
2020-07-06,0.0,0.0,16.75,386,4791B,138,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,16.75,-38.34,12.45,42.64,-75.19,70.99,46.84,-539.29,124.45,461.68,-436.46,545.78,352.36,-473.0,527.39,297.97,-319.99,302.49,315.47,-813.16,945.88,182.75,-249.29,190.91,241.13,-368.3,477.69,131.74,-280.79,235.58,176.95,-31.9,176.17,32.68,-424.39,283.08
2020-07-13,-6.0,0.0,10.75,386,4791B,138,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,16.75,0.0,0.0,16.75,-38.34,12.45,42.64,-75.19,70.99,46.84,-539.29,124.45,461.68,-436.46,545.78,352.36,-473.0,527.39,297.97,-319.99,302.49,315.47,-813.16,945.88,182.75,-249.29,190.91,241.13,-368.3,477.69,131.74,-280.79,235.58,176.95,-31.9,176.17
2020-07-20,-36.85,32.5,6.4,386,4791B,138,-0.4999999999999997,-0.8660254037844388,-0.9510565162951536,0.30901699437494723,10.75,-6.0,0.0,16.75,0.0,0.0,16.75,-38.34,12.45,42.64,-75.19,70.99,46.84,-539.29,124.45,461.68,-436.46,545.78,352.36,-473.0,527.39,297.97,-319.99,302.49,315.47,-813.16,945.88,182.75,-249.29,190.91,241.13,-368.3,477.69,131.74,-280.79,235.58
2020-07-27,-85.18,79.99,1.21,386,4791B,138,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,6.4,-36.85,32.5,10.75,-6.0,0.0,16.75,0.0,0.0,16.75,-38.34,12.45,42.64,-75.19,70.99,46.84,-539.29,124.45,461.68,-436.46,545.78,352.36,-473.0,527.39,297.97,-319.99,302.49,315.47,-813.16,945.88,182.75,-249.29,190.91,241.13,-368.3,477.69
2020-08-03,-5.9,0.0,-4.69,386,4791B,138,-0.8660254037844385,-0.5000000000000004,0.5877852522924732,-0.8090169943749473,1.21,-85.18,79.99,6.4,-36.85,32.5,10.75,-6.0,0.0,16.75,0.0,0.0,16.75,-38.34,12.45,42.64,-75.19,70.99,46.84,-539.29,124.45,461.68,-436.46,545.78,352.36,-473.0,527.39,297.97,-319.99,302.49,315.47,-813.16,945.88,182.75,-249.29,190.91
2020-08-10,0.0,0.0,-4.69,386,4791B,138,-0.8660254037844385,-0.5000000000000004,-0.587785252292473,-0.8090169943749475,-4.69,-5.9,0.0,1.21,-85.18,79.99,6.4,-36.85,32.5,10.75,-6.0,0.0,16.75,0.0,0.0,16.75,-38.34,12.45,42.64,-75.19,70.99,46.84,-539.29,124.45,461.68,-436.46,545.78,352.36,-473.0,527.39,297.97,-319.99,302.49,315.47,-813.16,945.88
2020-06-08,-2540.99,1017.45,895.49,390,6201Z,60,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,2419.03,-406.69,7150.0,-4324.28,-900.94,2000.0,-5423.34,-1557.17,0.0,-3866.17,-686.47,3400.0,-6579.7,-1494.67,1500.0,-6585.03,-76.31,0.0,-6508.72,-620.05,0.0,-5888.67,-1044.58,500.0,-5344.09,-1927.68,3100.0,-6516.41,-136.82,0.0,-6379.59,-221.05,9.0,0.1,0.0,0.0
2020-06-15,-437.53,1000.0,1457.96,390,6201Z,60,1.2246467991473532e-16,-1.0,-0.587785252292473,-0.8090169943749475,895.49,-2540.99,1017.45,2419.03,-406.69,7150.0,-4324.28,-900.94,2000.0,-5423.34,-1557.17,0.0,-3866.17,-686.47,3400.0,-6579.7,-1494.67,1500.0,-6585.03,-76.31,0.0,-6508.72,-620.05,0.0,-5888.67,-1044.58,500.0,-5344.09,-1927.68,3100.0,-6516.41,-136.82,0.0,-6379.59,-221.05,9.0
2020-06-22,-860.35,0.0,597.61,390,6201Z,60,1.2246467991473532e-16,-1.0,-0.9510565162951536,0.30901699437494723,1457.96,-437.53,1000.0,895.49,-2540.99,1017.45,2419.03,-406.69,7150.0,-4324.28,-900.94,2000.0,-5423.34,-1557.17,0.0,-3866.17,-686.47,3400.0,-6579.7,-1494.67,1500.0,-6585.03,-76.31,0.0,-6508.72,-620.05,0.0,-5888.67,-1044.58,500.0,-5344.09,-1927.68,3100.0,-6516.41,-136.82,0.0
2020-06-29,-149.99,0.0,447.62,390,6201Z,60,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,597.61,-860.35,0.0,1457.96,-437.53,1000.0,895.49,-2540.99,1017.45,2419.03,-406.69,7150.0,-4324.28,-900.94,2000.0,-5423.34,-1557.17,0.0,-3866.17,-686.47,3400.0,-6579.7,-1494.67,1500.0,-6585.03,-76.31,0.0,-6508.72,-620.05,0.0,-5888.67,-1044.58,500.0,-5344.09,-1927.68,3100.0
